,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score
8114,0,27,161.0,1,2,1,0,0,5.4
8115,0,27,48.0,1,2,1,0,0,5.4
8116,0,27,26.0,1,2,1,0,0,5.4
8117,0,27,537.0,1,2,1,0,0,5.4
8118,0,27,1784.0,1,2,1,0,0,5.4
8119,0,27,519.0,1,2,1,0,0,5.4
8120,0,27,346.0,0,1,0,0,0,0.2
8121,0,27,711.0,1,1,0,0,0,5.2
8122,0,27,528.0,0,1,0,0,0,0.2
8123,0,27,828.0,2,1,0,0,0,10.2
8124,0,27,324.0,0,2,1,0,0,0.4
8125,0,27,159.0,1,2,1,0,0,5.4
8126,0,27,52.0,1,2,1,0,0,5.4
8127,0,27,74.0,0,2,1,0,0,0.4
8128,0,27,560.0,0,1,0,0,0,0.2
8129,0,27,389.0,1,2,1,0,0,5.4
8130,0,27,240.0,0,2,1,0,0,0.4
8131,0,27,616.0,1,2,1,0,0,5.4
8132,0,27,1059.0,0,2,1,0,0,0.4
8133,0,27,205.0,0,2,1,0,0,0.4
8134,0,27,443.0,0,2,1,0,0,0.4
8135,0,1,328.0,0,4,3,0,0,0.8
8136,0,1,730.0,0,2,1,0,0,0.4
8137,0,1,2997.0,0,6,5,6,0,31.2
8138,0,3,1648.0,0,3,2,0,0,0.6
8139,0,3,230.0,1,2,1,0,0,5.4
8140,0,3,56.0,0,2,1,0,0,0.4
8141,2,5,682.0,0,3,2,0,0,0.6
8142,0,5,242.0,0,1,0,0,0,0.2
8143,0,5,123.0,0,1,0,0,0,0.2
8144,0,5,187.0,1,1,0,0,0,5.2
8145,0,5,383.0,0,1,0,0,0,0.2
8146,0,2,1296.0,0,3,2,1,0,5.6
8147,0,2,83.0,0,3,2,0,0,0.6
8148,0,1,2503.0,0,5,4,1,0,21.0
8149,0,1,3906.0,0,4,3,0,0,0.8
8150,0,1,748.0,0,5,4,0,0,1.0
8151,6,2,2025.0,0,2,1,3,0,15.4
8152,1,2,37.0,0,2,1,0,0,0.4
8153,38,8,13949.0,0,12,11,12,0,62.2
8154,4,8,705.0,0,6,5,0,0,1.0
8155,0,8,181.0,0,6,5,0,0,1.0
8156,0,8,308.0,1,8,7,0,0,6.4
8157,0,8,724.0,1,7,6,0,0,6.2
8158,0,8,7072.0,0,7,6,0,0,1.2
8159,0,8,268.0,0,7,6,0,0,1.2
8160,0,8,1996.0,1,7,6,0,0,6.2
8161,3,4,5968.0,0,5,4,160,0,801.0
8162,3,4,815.0,1,4,3,1,0,10.8
8163,1,4,1081.0,0,4,3,0,0,0.8
8164,1,4,193.0,0,3,2,0,0,0.6
8165,14,2,3707.0,0,4,3,2,0,10.8
8166,4,2,1054.0,0,4,3,0,0,0.8
8167,3,7,1682.0,0,2,1,2,0,10.4
8168,0,7,98.0,1,2,1,0,0,5.4
8169,0,7,72.0,0,1,0,0,0,0.2
8170,0,7,130.0,0,2,1,0,0,0.4
8171,0,7,156.0,1,2,1,0,0,5.4
8172,0,7,56.0,0,1,0,0,0,0.2
8173,0,7,33.0,0,2,1,0,0,0.4
8174,5,2,866.0,0,3,2,0,0,0.6
8175,0,2,433.0,0,2,1,0,0,0.4
8176,0,1,124.0,0,2,1,0,0,0.4
8177,1,2,527.0,0,4,3,0,0,0.8
8178,0,2,184.0,0,1,0,0,0,0.2
8179,2,1,2721.0,0,3,2,0,0,0.4
8180,0,1,2743.0,0,4,3,3,0,15.6
8181,4,1,1800.0,0,4,3,0,0,0.8
8182,41,1,14506.0,0,6,5,2,0,11.0
8183,1,1,271.0,0,2,1,0,0,0.4
8184,13,5,3245.0,0,4,3,1,0,5.8
8185,4,5,1546.0,2,2,1,0,0,10.4
8186,3,5,887.0,0,2,1,0,0,0.4
8187,1,5,849.0,0,2,1,0,0,0.4
8188,4,5,1005.0,0,2,1,0,0,0.4
8189,12,6,4584.0,0,3,2,0,0,0.6
8190,45,6,6901.0,3,2,1,0,0,15.4
8191,0,6,133.0,1,2,1,0,0,5.4
8192,0,6,570.0,1,2,1,0,0,5.4
8193,0,6,148.0,0,2,1,0,0,0.4
8194,0,6,206.0,0,2,1,0,0,0.4
8195,7,4,2486.0,0,2,1,0,0,0.4
8196,0,4,85.0,0,2,1,0,0,0.4
8197,0,4,126.0,0,2,1,0,0,0.4
8198,0,4,28.0,0,1,0,0,0,0.2
8199,0,3,361.0,1,2,1,0,0,5.4
8200,0,3,234.0,0,1,0,0,0,0.2
8201,0,3,119.0,0,1,0,0,0,0.2
8202,2,2,446.0,0,2,1,2,0,10.4
8203,0,2,87.0,0,2,1,0,0,0.4
8204,2,3,460.0,0,2,1,1,0,5.4
8205,4,3,902.0,0,2,1,0,0,0.4
8206,1,3,133.0,0,2,1,0,0,0.4
8207,0,2,608.0,0,2,1,0,0,0.4
8208,0,2,175.0,0,1,0,0,0,0.2
8209,1,4,349.0,0,3,2,0,0,0.6
8210,4,4,1178.0,1,3,2,0,0,5.6
8211,0,4,519.0,1,2,1,0,0,5.4
8212,0,4,385.0,0,2,1,0,0,0.4
8213,0,3,34302.0,0,4,3,9,0,45.8
8214,0,3,7.0,1,1,0,0,0,5.2
8215,0,3,25.0,0,1,0,0,0,0.2
8216,2,6,856.0,0,2,1,2,0,10.4
8217,1,6,478.0,0,2,1,0,0,0.4
8218,0,6,262.0,0,1,0,0,0,0.2
8219,0,6,247.0,1,1,0,0,0,5.2
8220,2,6,808.0,1,1,0,0,0,5.2
8221,3,6,681.0,0,1,0,0,0,0.2
8222,0,2,20321.0,0,5,4,5,0,26.0
8223,0,2,280.0,0,2,1,0,0,0.4
8224,0,9,281.0,0,2,1,0,0,0.4
8225,0,9,164.0,0,2,1,0,0,0.4
8226,0,9,626.0,2,1,0,0,0,10.2
8227,0,9,319.0,1,2,1,0,0,5.4
8228,0,9,87.0,0,1,0,0,0,0.2
8229,0,9,333.0,0,1,0,0,0,0.2
8230,0,9,190.0,0,1,0,0,0,0.2
8231,0,9,706.0,0,1,0,0,0,0.2
8232,0,9,58.0,0,1,0,0,0,0.2
8233,31,4,12047.0,0,3,2,0,0,0.6
8234,8,4,919.0,0,3,2,0,0,0.6
8235,0,4,141.0,0,2,1,0,0,0.4
8236,0,4,50.0,0,2,1,0,0,0.4
8237,0,22,22834.0,0,14,13,17,0,87.8
8238,0,22,1736.0,2,6,5,0,0,11.2
8239,0,22,159.0,0,3,2,0,0,0.6
8240,0,22,2678.0,1,4,3,0,0,5.8
8241,0,22,782.0,1,3,2,0,0,5.6
8242,0,22,989.0,1,4,3,0,0,5.8
8243,0,22,144.0,1,3,2,0,0,5.6
8244,0,22,376.0,0,4,3,0,0,0.8
8245,0,22,1209.0,1,5,4,0,0,6.0
8246,0,22,203.0,1,4,3,0,0,5.8
8247,0,22,2077.0,1,4,3,0,0,5.8
8248,0,22,272.0,1,3,2,0,0,5.6
8249,0,22,1550.0,0,4,3,0,0,0.8
8250,0,22,130.0,2,4,3,0,0,10.8
8251,0,22,172.0,2,3,2,0,0,10.6
8252,0,22,187.0,0,4,3,0,0,0.8
8253,0,22,26.0,0,4,3,0,0,0.8
8254,0,22,201.0,0,4,3,0,0,0.8
8255,0,22,613.0,0,3,2,0,0,0.6
8256,0,22,253.0,0,4,3,0,0,0.8
8257,0,22,278.0,0,3,2,0,0,0.6
8258,0,22,837.0,0,4,3,0,0,0.8
8259,0,32,14920.0,0,11,10,30,0,152.2
8260,0,32,747.0,0,8,7,2,0,11.6
8261,0,32,367.0,1,8,7,0,0,6.6
8262,0,32,427.0,0,8,7,0,0,1.6
8263,0,32,299.0,1,7,6,0,0,6.4
8264,0,32,278.0,0,7,6,0,0,1.4
8265,0,32,95.0,1,7,6,0,0,6.4
8266,0,32,758.0,0,7,6,0,0,1.4
8267,0,32,318.0,0,7,6,0,0,1.4
8268,0,32,443.0,0,7,6,0,0,1.4
8269,0,32,419.0,1,7,6,0,0,6.4
8270,0,32,72.0,0,7,6,0,0,1.4
8271,0,32,799.0,1,6,5,0,0,6.2
8272,0,32,319.0,1,5,4,0,0,6.0
8273,0,32,122.0,1,6,5,0,0,6.2
8274,0,32,79.0,1,7,6,1,0,11.4
8275,0,32,30.0,0,6,5,0,0,1.2
8276,0,32,530.0,0,7,6,0,0,1.4
8277,0,32,980.0,0,7,6,0,0,1.4
8278,0,32,1708.0,1,6,5,0,0,6.2
8279,0,32,346.0,1,5,4,0,0,6.0
8280,0,32,162.0,1,5,4,0,0,6.0
8281,0,32,167.0,0,6,5,0,0,1.2
8282,0,32,406.0,0,5,4,0,0,1.0
8283,0,32,853.0,0,5,4,0,0,1.0
8284,0,32,279.0,1,6,5,0,0,6.2
8285,0,32,230.0,1,5,4,0,0,6.0
8286,0,32,252.0,1,6,5,0,0,6.2
8287,0,32,39.0,0,6,5,0,0,1.2
8288,0,32,679.0,1,6,5,0,0,6.2
8289,0,32,239.0,0,5,4,1,0,6.0
8290,0,32,128.0,0,6,5,0,0,1.2
8291,0,1,1738.0,0,5,4,2,0,11.0
8292,0,3,1371.0,0,2,1,0,0,0.4
8293,0,3,82.0,1,2,1,0,0,5.4
8294,0,3,290.0,0,1,0,0,0,0.2
8295,4,7,274.0,0,4,3,4,0,20.8
8296,2,7,798.0,1,3,2,0,0,5.6
8297,3,7,372.0,0,3,2,0,0,0.6
8298,0,7,349.0,1,2,1,0,0,5.4
8299,2,7,350.0,0,2,1,0,0,0.4
8300,0,7,154.0,0,2,1,0,0,0.4
8301,2,7,252.0,0,2,1,1,0,5.4
8302,13,48,10856.0,0,7,6,6,0,31.4
8303,0,48,321.0,2,4,3,0,0,10.8
8304,0,48,118.0,1,4,3,0,0,5.8
8305,0,48,150.0,0,4,3,0,0,0.8
8306,0,48,85.0,1,4,3,0,0,5.8
8307,0,48,271.0,0,4,3,0,0,0.8
8308,0,48,26.0,1,5,4,0,0,6.0
8309,0,48,212.0,1,4,3,1,0,10.8
8310,0,48,153.0,0,5,4,0,0,1.0
8311,0,48,632.0,0,5,4,0,0,1.0
8312,0,48,1077.0,1,4,3,0,0,5.8
8313,0,48,794.0,0,4,3,0,0,0.8
8314,0,48,61.0,1,3,2,0,0,5.6
8315,0,48,206.0,1,3,2,0,0,5.6
8316,0,48,88.0,1,3,2,0,0,5.6
8317,0,48,42.0,1,4,3,0,0,5.8
8318,0,48,64.0,0,4,3,0,0,0.8
8319,0,48,365.0,1,4,3,0,0,5.8
8320,0,48,79.0,1,4,3,0,0,5.8
8321,0,48,37.0,0,3,2,0,0,0.6
8322,0,48,244.0,0,4,3,0,0,0.8
8323,0,48,1618.0,1,4,3,0,0,5.8
8324,0,48,185.0,0,4,3,0,0,0.8
8325,0,48,215.0,0,3,2,0,0,0.6
8326,0,48,479.0,0,2,1,0,0,0.4
8327,0,48,250.0,1,3,2,0,0,5.6
8328,0,48,99.0,0,3,2,0,0,0.6
8329,0,48,246.0,0,3,2,0,0,0.6
8330,0,48,953.0,1,3,2,0,0,5.6
8331,0,48,905.0,1,4,3,0,0,5.8
8332,0,48,3016.0,2,4,3,0,0,10.8
8333,0,48,1661.0,1,4,3,0,0,5.8
8334,0,48,2184.0,1,4,3,0,0,5.8
8335,0,48,1359.0,0,4,3,0,0,0.8
8336,0,48,221.0,0,4,3,1,0,5.8
8337,0,48,1248.0,1,4,3,0,0,5.8
8338,0,48,522.0,0,3,2,0,0,0.6
8339,0,48,242.0,1,4,3,0,0,5.8
8340,0,48,321.0,0,4,3,0,0,0.8
8341,0,48,384.0,0,4,3,0,0,0.8
8342,1,48,1424.0,1,3,2,0,0,5.6
8343,0,48,140.0,0,3,2,0,0,0.6
8344,0,48,200.0,0,2,1,0,0,0.4
8345,0,48,451.0,1,3,2,0,0,5.6
8346,0,48,125.0,1,4,3,0,0,5.8
8347,0,48,392.0,1,4,3,0,0,5.8
8348,0,48,154.0,0,4,3,0,0,0.8
8349,0,48,118.0,0,4,3,0,0,0.8
8350,7,1,16279.0,0,4,3,1,0,5.8
8351,0,7,2265.0,0,7,6,3,0,106.4
8352,0,7,437.0,0,3,2,0,0,0.6
8353,0,7,264.0,1,4,3,0,0,5.8
8354,0,7,129.0,0,2,1,0,0,0.4
8355,0,7,370.0,0,3,2,0,0,0.6
8356,0,7,1176.0,0,3,2,0,0,0.6
8357,0,7,128.0,0,3,2,0,0,0.6
8358,0,1,197.0,0,3,2,0,0,0.6
8359,0,15,2680.0,0,3,2,18,0,90.6
8360,0,15,236.0,1,1,0,0,0,5.2
8361,0,15,312.0,1,1,0,0,0,5.2
8362,0,15,581.0,1,2,1,0,0,5.4
8363,0,15,296.0,0,2,1,0,0,0.4
8364,0,15,448.0,0,1,0,0,0,0.2
8365,0,15,364.0,1,2,1,0,0,5.4
8366,0,15,1231.0,1,2,1,0,0,5.4
8367,0,15,31.0,0,2,1,0,0,0.4
8368,0,15,305.0,1,2,1,0,0,5.4
8369,0,15,459.0,0,2,1,0,0,0.4
8370,0,15,137.0,1,2,1,0,0,5.4
8371,0,15,208.0,0,2,1,0,0,0.4
8372,0,15,229.0,1,2,1,0,0,5.4
8373,0,15,152.0,0,1,0,0,0,0.2
8374,0,5,3555.0,0,4,3,0,0,0.8
8375,0,5,1055.0,0,2,1,0,0,0.4
8376,0,5,1699.0,0,2,1,0,0,0.4
8377,0,5,758.0,0,1,0,0,0,0.2
8378,0,5,805.0,0,2,1,0,0,0.4
8379,0,15,2388.0,0,3,2,2,0,10.6
8380,0,15,178.0,1,1,0,0,0,5.2
8381,0,15,1324.0,1,2,1,0,0,5.4
8382,0,15,57.0,1,1,0,0,0,5.2
8383,0,15,172.0,1,2,1,0,0,5.4
8384,0,15,770.0,0,1,0,0,0,0.2
8385,0,15,98.0,1,1,0,0,0,5.2
8386,0,15,36.0,0,1,0,0,0,0.2
8387,0,15,454.0,0,1,0,0,0,0.2
8388,0,15,517.0,1,1,0,0,0,5.2
8389,0,15,58.0,0,1,0,0,0,0.2
8390,0,15,1067.0,1,1,0,0,0,5.2
8391,0,15,136.0,1,1,0,0,0,5.2
8392,0,15,489.0,1,1,0,0,0,5.2
8393,0,15,151.0,0,1,0,0,0,0.2
8394,0,1,5967.0,0,10,9,7,0,37.0
8395,0,1,17556.0,0,6,5,5,0,26.2
8396,0,44,2406.0,0,2,1,3,0,15.4
8397,0,44,75.0,0,1,0,0,0,0.2
8398,0,44,1116.0,0,1,0,0,0,0.2
8399,0,44,757.0,1,1,0,0,0,5.2
8400,0,44,394.0,0,1,0,0,0,0.2
8401,0,44,910.0,1,1,0,0,0,5.2
8402,0,44,598.0,2,1,0,0,0,10.2
8403,0,44,748.0,1,1,0,0,0,5.2
8404,0,44,561.0,0,1,0,0,0,0.2
8405,0,44,603.0,1,1,0,0,0,5.2
8406,0,44,753.0,2,1,0,0,0,10.2
8407,0,44,352.0,0,1,0,0,0,0.2
8408,0,44,2795.0,1,1,0,0,0,5.2
8409,0,44,631.0,1,1,0,0,0,5.2
8410,0,44,283.0,1,1,0,0,0,5.2
8411,0,44,538.0,1,1,0,0,0,5.2
8412,0,44,260.0,0,1,0,0,0,0.2
8413,0,44,481.0,0,1,0,0,0,0.2
8414,0,44,1476.0,1,1,0,0,0,5.2
8415,0,44,987.0,2,1,0,0,0,10.2
8416,0,44,1226.0,1,1,0,0,0,5.2
8417,0,44,662.0,1,1,0,0,0,5.2
8418,0,44,106.0,0,1,0,0,0,0.2
8419,0,44,379.0,0,1,0,0,0,0.2
8420,0,44,249.0,0,2,1,0,0,0.4
8421,0,44,448.0,1,2,1,0,0,5.4
8422,0,44,565.0,0,2,1,0,0,0.4
8423,0,44,1622.0,0,2,1,0,0,0.4
8424,0,44,149.0,0,2,1,0,0,0.4
8425,0,44,302.0,1,2,1,0,0,5.4
8426,0,44,587.0,1,2,1,0,0,5.4
8427,0,44,291.0,0,1,0,0,0,0.2
8428,0,44,782.0,2,2,1,0,0,10.4
8429,0,44,322.0,0,2,1,0,0,0.4
8430,0,44,367.0,0,2,1,0,0,0.4
8431,0,44,803.0,1,2,1,0,0,5.4
8432,0,44,71.0,0,2,1,0,0,0.4
8433,0,44,89.0,0,2,1,0,0,0.4
8434,0,44,100.0,0,2,1,0,0,0.4
8435,0,44,61.0,0,2,1,0,0,0.4
8436,0,44,451.0,0,1,0,0,0,0.2
8437,0,44,128.0,0,1,0,0,0,0.2
8438,0,44,794.0,0,1,0,0,0,0.2
8439,0,44,352.0,0,1,0,0,0,0.2
8440,0,25,5093.0,0,5,4,3,0,16.0
8441,0,25,58.0,0,4,3,0,0,0.8
8442,0,25,194.0,2,4,3,0,0,10.8
8443,0,25,1156.0,0,4,3,0,0,0.8
8444,0,25,181.0,0,4,3,0,0,0.8
8445,0,25,38.0,1,4,3,0,0,5.8
8446,0,25,1084.0,2,3,2,0,0,10.6
8447,0,25,175.0,0,2,1,0,0,0.4
8448,0,25,362.0,2,2,1,0,0,10.4
8449,0,25,140.0,0,2,1,0,0,0.4
8450,0,25,818.0,1,2,1,0,0,5.4
8451,0,25,937.0,2,2,1,0,0,10.4
8452,0,25,144.0,1,2,1,0,0,5.4
8453,0,25,710.0,1,2,1,0,0,5.4
8454,0,25,1047.0,1,2,1,0,0,5.4
8455,0,25,624.0,0,2,1,0,0,0.4
8456,0,25,280.0,1,2,1,0,0,5.4
8457,0,25,365.0,0,2,1,0,0,0.4
8458,0,25,491.0,1,1,0,0,0,5.2
8459,0,25,1182.0,0,1,0,0,0,0.2
8460,0,25,1771.0,1,1,0,0,0,5.2
8461,0,25,1514.0,0,1,0,0,0,0.2
8462,0,25,1583.0,1,1,0,0,0,5.2
8463,0,25,582.0,0,1,0,0,0,0.2
8464,0,25,293.0,0,1,0,0,0,0.2
8465,0,1,12260.0,0,4,3,5,0,40.8
8466,0,15,1665.0,0,4,3,6,0,30.8
8467,0,15,1222.0,0,2,1,0,0,0.4
8468,0,15,355.0,0,2,1,0,0,0.4
8469,0,15,2307.0,2,2,1,0,0,10.4
8470,0,15,147.0,0,1,0,0,0,0.2
8471,0,15,281.0,0,1,0,0,0,0.2
8472,0,15,289.0,1,1,0,0,0,5.2
8473,0,15,384.0,2,1,0,0,0,10.2
8474,0,15,131.0,0,1,0,0,0,0.2
8475,0,15,469.0,1,1,0,0,0,5.2
8476,0,15,849.0,1,1,0,0,0,5.2
8477,0,15,106.0,1,1,0,0,0,5.2
8478,0,15,510.0,1,1,0,0,0,5.2
8479,0,15,640.0,0,1,0,0,0,0.2
8480,0,15,315.0,0,1,0,0,0,0.2
8481,0,2,3332.0,0,2,1,2,0,10.4
8482,0,2,940.0,0,1,0,0,0,0.2
8483,0,1,3705.0,0,1,0,0,0,0.2
8484,2,2,688.0,0,2,1,0,0,0.4
8485,6,2,696.0,0,1,0,0,0,0.2
8486,0,4,453.0,0,3,2,0,0,0.6
8487,0,4,583.0,0,2,1,0,0,0.4
8488,0,4,733.0,0,1,0,0,0,0.2
8489,0,4,150.0,0,1,0,0,0,0.2
8490,1,7,171.0,1,5,4,0,0,6.0
8491,3,7,452.0,0,4,3,0,0,0.8
8492,2,7,501.0,0,4,3,0,0,0.8
8493,3,7,287.0,0,4,3,0,0,0.8
8494,2,7,291.0,1,3,2,0,0,5.6
8495,2,7,1180.0,0,3,2,0,0,0.6
8496,2,7,333.0,0,3,2,0,0,0.6
8497,0,7,1047.0,0,4,3,0,0,0.8
8498,0,7,5139.0,2,3,2,0,0,10.6
8499,0,7,3563.0,0,3,2,0,0,0.6
8500,0,7,206.0,1,3,2,0,0,5.6
8501,0,7,171.0,0,3,2,0,0,0.6
8502,0,7,693.0,0,3,2,0,0,0.6
8503,0,7,1076.0,0,2,1,0,0,0.4
8504,17,4,10769.0,1,10,9,0,0,22.0
8505,8,4,1935.0,0,7,6,0,0,1.4
8506,3,4,733.0,0,4,3,0,0,0.8
8507,1,4,845.0,0,3,2,0,1,0.6
8508,0,4,2691.0,1,3,2,0,0,5.6
8509,0,4,329.0,0,2,1,0,0,0.4
8510,0,4,2505.0,0,3,2,0,0,0.6
8511,0,4,99.0,0,2,1,0,0,0.4
