,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score,source_username,source_username
6986,0,2,304.0,0,2,1,0,0,0.4,anon360117346,anon360117346
6987,16,7,15278.0,0,8,7,31,0,156.6,anon1551590141,anon1551590141
6988,1,7,1168.0,0,5,4,0,0,1.0,anon567906217,anon567906217
6989,0,7,1150.0,0,5,4,0,0,1.0,anon360117346,anon360117346
6990,1,7,843.0,0,4,3,0,0,0.8,anon241219415,anon241219415
6991,1,7,553.0,0,4,3,0,0,0.8,anon3860978068,anon3860978068
6992,0,7,388.0,1,2,1,0,0,5.4,anon2959042638,anon2959042638
6993,0,7,91.0,0,3,2,0,0,0.6,anon1551590141,anon1551590141
6994,0,2,1622.0,0,5,4,2,0,11.0,anon1467209576,anon1467209576
6995,0,2,35.0,0,3,2,0,0,0.6,anon360117346,anon360117346
6996,3,2,590.0,0,2,1,0,0,0.4,anon2038012465,anon2038012465
6997,1,2,295.0,0,2,1,0,0,0.4,anon3640972711,anon3640972711
6998,8,4,3552.0,0,3,2,2,0,10.6,anon3902277354,anon3902277354
6999,1,4,491.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7000,0,4,402.0,0,3,2,0,0,0.6,anon3902277354,anon3902277354
7001,2,4,633.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7002,3,4,3681.0,0,2,1,0,0,0.4,anon4104607014,anon4104607014
7003,1,4,322.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7004,1,4,616.0,0,2,1,0,0,0.4,anon4104607014,anon4104607014
7005,2,4,235.0,0,2,1,0,0,0.4,anon3640972711,anon3640972711
7006,11,11,8889.0,0,6,5,1,0,6.0,anon93982648,anon93982648
7007,0,11,115.0,1,5,4,0,0,5.8,anon1615768681,anon1615768681
7008,2,11,1212.0,0,5,4,0,0,0.8,anon93982648,anon93982648
7009,0,11,364.0,1,3,2,0,0,5.4,anon241219415,anon241219415
7010,2,11,1827.0,1,3,2,0,0,5.4,anon93982648,anon93982648
7011,1,11,492.0,1,3,2,0,0,5.4,anon360117346,anon360117346
7012,7,11,3829.0,1,4,3,0,0,5.6,anon2302785458,anon2302785458
7013,7,11,2146.0,0,4,3,0,0,0.6,anon93982648,anon93982648
7014,2,11,922.0,0,3,2,0,0,0.4,anon93982648,anon93982648
7015,1,11,210.0,0,4,3,0,0,0.6,anon590875709,anon590875709
7016,1,11,482.0,0,3,2,3,0,15.6,anon360117346,anon360117346
7017,2,6,473.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7018,2,6,332.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7019,3,6,725.0,0,2,1,0,0,0.4,anon2693939750,anon2693939750
7020,2,6,572.0,0,1,0,0,0,0.2,anon2302785458,anon2302785458
7021,1,6,1531.0,1,1,0,0,0,5.2,anon1710601338,anon1710601338
7022,1,6,426.0,0,1,0,0,0,0.2,anon360117346,anon360117346
7023,5,3,980.0,0,3,2,3,0,15.6,anon1710601338,anon1710601338
7024,0,3,38.0,0,3,2,1,0,5.6,anon360117346,anon360117346
7025,0,3,25.0,0,3,2,0,0,0.6,anon1710601338,anon1710601338
7026,5,4,3270.0,0,5,4,8,0,41.0,anon2038012465,anon2038012465
7027,0,4,540.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7028,3,4,1853.0,0,5,4,0,0,1.0,anon1615768681,anon1615768681
7029,1,4,130.0,0,3,2,0,0,0.6,anon1615768681,anon1615768681
7030,13,6,11058.0,0,8,7,8,0,41.6,anon5100568,anon5100568
7031,0,6,558.0,1,3,2,0,0,5.6,anon241219415,anon241219415
7032,3,6,701.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7033,2,6,31.0,1,3,2,1,0,10.6,anon5100568,anon5100568
7034,1,6,355.0,0,2,1,0,0,0.4,anon241219415,anon241219415
7035,1,6,473.0,0,3,2,0,0,0.6,anon5100568,anon5100568
7036,11,5,7097.0,0,3,2,9,0,45.6,anon3912516820,anon3912516820
7037,1,5,1009.0,0,1,0,0,0,0.2,anon241219415,anon241219415
7038,2,5,5072.0,1,2,1,0,0,5.4,anon2170157554,anon2170157554
7039,1,5,89.0,1,1,0,0,0,5.2,anon241219415,anon241219415
7040,1,5,88.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7041,8,3,9645.0,0,5,4,2,0,11.0,anon3501494912,anon3501494912
7042,2,3,1298.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7043,0,3,53.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7044,0,8,2311.0,0,3,2,0,0,0.6,anon3719516189,anon3719516189
7045,0,8,583.0,0,2,1,0,0,0.4,anon797389185,anon797389185
7046,0,8,7.0,0,3,2,0,0,0.6,anon3719516189,anon3719516189
7047,0,8,842.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7048,0,8,284.0,1,2,1,0,0,5.4,anon567906217,anon567906217
7049,0,8,71.0,0,1,0,0,0,0.2,anon360117346,anon360117346
7050,0,8,33.0,0,2,1,0,0,0.4,anon4117148783,anon4117148783
7051,0,8,501.0,0,2,1,0,0,0.4,anon3719516189,anon3719516189
7052,3,2,2431.0,0,2,1,3,0,15.4,anon3719516189,anon3719516189
7053,2,2,743.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7054,28,34,8534.0,0,6,5,21,0,106.2,anon4117148783,anon4117148783
7055,1,34,3545.0,1,6,5,0,0,6.2,anon590875709,anon590875709
7056,3,34,1594.0,3,4,3,0,0,15.8,anon4117148783,anon4117148783
7057,2,34,3041.0,1,4,3,0,0,5.8,anon590875709,anon590875709
7058,2,34,659.0,0,3,2,0,0,0.6,anon4117148783,anon4117148783
7059,3,34,1396.0,1,4,3,0,0,5.8,anon590875709,anon590875709
7060,0,34,12.0,1,3,2,0,0,5.6,anon4117148783,anon4117148783
7061,1,34,56.0,1,3,2,0,0,5.6,anon360117346,anon360117346
7062,4,34,674.0,3,4,3,0,0,15.8,anon567906217,anon567906217
7063,1,34,1027.0,1,4,3,0,0,5.8,anon590875709,anon590875709
7064,0,34,191.0,1,3,2,0,0,5.6,anon4117148783,anon4117148783
7065,0,34,66.0,0,4,3,0,0,0.8,anon590875709,anon590875709
7066,2,34,611.0,1,3,2,0,0,5.6,anon4117148783,anon4117148783
7067,2,34,562.0,3,4,3,0,0,15.8,anon567906217,anon567906217
7068,3,34,1781.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7069,1,34,908.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7070,0,34,7.0,1,3,2,0,0,5.6,anon4117148783,anon4117148783
7071,0,34,119.0,1,4,3,0,0,5.8,anon567906217,anon567906217
7072,0,34,25.0,0,3,2,0,0,0.6,anon4117148783,anon4117148783
7073,11,34,6301.0,1,4,3,0,0,5.8,anon590875709,anon590875709
7074,2,34,397.0,1,2,1,0,0,5.4,anon4117148783,anon4117148783
7075,6,34,1388.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7076,1,34,668.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7077,4,34,759.0,1,2,1,0,0,5.4,anon360117346,anon360117346
7078,0,34,172.0,1,2,1,0,0,5.4,anon4117148783,anon4117148783
7079,1,34,256.0,1,3,2,0,0,5.6,anon241219415,anon241219415
7080,2,34,695.0,1,2,1,0,0,5.4,anon360117346,anon360117346
7081,0,34,44.0,1,2,1,0,0,5.4,anon4117148783,anon4117148783
7082,0,34,87.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7083,2,34,612.0,1,2,1,0,0,5.4,anon3860978068,anon3860978068
7084,0,34,115.0,0,2,1,0,0,0.4,anon4117148783,anon4117148783
7085,1,34,270.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7086,2,34,1163.0,1,3,2,0,0,5.6,anon590875709,anon590875709
7087,1,34,234.0,0,2,1,0,0,0.4,anon4117148783,anon4117148783
7088,4,2,1367.0,0,2,1,0,0,0.4,anon797389185,anon797389185
7089,1,2,1178.0,0,2,1,0,0,0.4,anon590875709,anon590875709
7090,19,16,3633.0,0,6,5,7,0,36.2,anon3493363358,anon3493363358
7091,2,16,601.0,1,5,4,0,0,6.0,anon241219415,anon241219415
7092,1,16,193.0,0,4,3,0,0,0.8,anon3493363358,anon3493363358
7093,3,16,935.0,1,3,2,0,0,5.6,anon360117346,anon360117346
7094,2,16,387.0,1,3,2,0,0,5.6,anon3493363358,anon3493363358
7095,0,16,55.0,1,2,1,0,0,5.4,anon360117346,anon360117346
7096,3,16,1036.0,1,2,1,0,0,5.4,anon590875709,anon590875709
7097,1,16,1035.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7098,5,16,1353.0,1,2,1,0,0,5.4,anon125867087,anon125867087
7099,3,16,646.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7100,4,16,1762.0,0,2,1,0,0,0.4,anon125867087,anon125867087
7101,2,16,841.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7102,8,16,3719.0,1,3,2,0,0,5.6,anon567906217,anon567906217
7103,3,16,1168.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7104,3,16,1893.0,1,3,2,0,0,5.6,anon2302785458,anon2302785458
7105,2,16,608.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7106,10,14,4819.0,0,6,5,4,0,21.2,anon360117346,anon360117346
7107,2,14,1342.0,1,5,4,0,0,6.0,anon360117346,anon360117346
7108,0,14,200.0,0,5,4,0,0,1.0,anon241219415,anon241219415
7109,15,14,7818.0,1,5,4,1,0,11.0,anon2934329006,anon2934329006
7110,0,14,643.0,1,5,4,0,0,6.0,anon241219415,anon241219415
7111,6,14,2672.0,2,3,2,0,0,10.6,anon2934329006,anon2934329006
7112,0,14,454.0,1,2,1,0,0,5.4,anon241219415,anon241219415
7113,0,14,238.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7114,0,14,552.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7115,2,14,207.0,0,3,2,0,0,0.6,anon567906217,anon567906217
7116,2,14,701.0,1,3,2,0,0,5.6,anon125867087,anon125867087
7117,0,14,417.0,1,3,2,0,0,5.6,anon241219415,anon241219415
7118,0,14,719.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7119,2,14,389.0,0,2,1,0,0,0.4,anon1930002283,anon1930002283
7120,7,1,2055.0,0,2,1,3,0,15.4,anon1710601338,anon1710601338
7121,0,14,5630.0,0,5,4,1,0,6.0,anon567906217,anon567906217
7122,0,14,396.0,1,5,4,0,0,6.0,anon797389185,anon797389185
7123,0,14,171.0,0,4,3,0,0,0.8,anon567906217,anon567906217
7124,0,14,306.0,1,4,3,0,0,5.8,anon567906217,anon567906217
7125,0,14,77.0,2,4,3,0,0,10.8,anon360117346,anon360117346
7126,0,14,14.0,1,4,3,0,0,5.8,anon3640972711,anon3640972711
7127,0,14,105.0,0,4,3,0,0,0.8,anon797389185,anon797389185
7128,0,14,33.0,0,5,4,0,0,1.0,anon797389185,anon797389185
7129,0,14,490.0,0,4,3,0,0,0.8,anon567906217,anon567906217
7130,0,14,78.0,1,5,4,0,0,6.0,anon3640972711,anon3640972711
7131,0,14,35.0,1,5,4,0,0,6.0,anon241219415,anon241219415
7132,0,14,187.0,1,4,3,0,0,5.8,anon567906217,anon567906217
7133,0,14,70.0,1,4,3,0,0,5.8,anon567906217,anon567906217
7134,0,14,48.0,0,5,4,0,0,1.0,anon3640972711,anon3640972711
7135,13,1,8313.0,0,5,4,17,0,85.8,anon1539235520,anon1539235520
7136,4,11,2270.0,0,4,3,1,0,5.8,anon2038012465,anon2038012465
7137,3,11,328.0,1,4,3,0,0,5.8,anon241219415,anon241219415
7138,1,11,311.0,0,4,3,0,0,0.8,anon2038012465,anon2038012465
7139,0,11,835.0,1,3,2,0,0,5.6,anon4040640257,anon4040640257
7140,1,11,349.0,0,3,2,0,0,0.6,anon1615768681,anon1615768681
7141,2,11,550.0,1,3,2,0,0,5.6,anon1615768681,anon1615768681
7142,0,11,42.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7143,0,11,134.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7144,0,11,306.0,1,3,2,0,0,5.6,anon360117346,anon360117346
7145,0,11,147.0,0,3,2,0,0,0.6,anon2038012465,anon2038012465
7146,0,11,325.0,0,3,2,0,0,0.6,anon4040640257,anon4040640257
7147,0,35,24921.0,0,6,5,2,0,11.2,anon3719516189,anon3719516189
7148,0,35,352.0,1,2,1,0,0,5.4,anon797389185,anon797389185
7149,0,35,189.0,1,2,1,0,0,5.4,anon567906217,anon567906217
7150,0,35,217.0,0,3,2,0,0,0.6,anon797389185,anon797389185
7151,0,35,28.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7152,0,35,128.0,0,2,1,0,0,0.4,anon4117148783,anon4117148783
7153,0,35,430.0,1,2,1,0,0,5.4,anon241219415,anon241219415
7154,0,35,156.0,0,2,1,0,0,0.4,anon567906217,anon567906217
7155,0,35,1648.0,1,1,0,0,0,5.2,anon3719516189,anon3719516189
7156,0,35,856.0,2,1,0,0,0,10.2,anon360117346,anon360117346
7157,0,35,611.0,1,1,0,0,0,5.2,anon567906217,anon567906217
7158,0,35,158.0,0,1,0,0,0,0.2,anon360117346,anon360117346
7159,0,35,100.0,0,1,0,0,0,0.2,anon797389185,anon797389185
7160,0,35,106.0,2,1,0,0,0,10.2,anon3719516189,anon3719516189
7161,0,35,338.0,1,1,0,0,0,5.2,anon797389185,anon797389185
7162,0,35,70.0,0,1,0,0,0,0.2,anon797389185,anon797389185
7163,0,35,17.0,0,1,0,0,0,0.2,anon4117148783,anon4117148783
7164,0,35,189.0,1,1,0,1,0,10.2,anon1930002283,anon1930002283
7165,0,35,330.0,1,1,0,0,0,5.2,anon360117346,anon360117346
7166,0,35,210.0,1,1,0,0,0,5.2,anon241219415,anon241219415
7167,0,35,544.0,1,1,0,1,0,10.2,anon360117346,anon360117346
7168,0,35,153.0,0,1,0,0,0,0.2,anon797389185,anon797389185
7169,0,35,590.0,0,1,0,0,0,0.2,anon567906217,anon567906217
7170,0,35,451.0,0,1,0,0,0,0.2,anon567906217,anon567906217
7171,0,35,399.0,1,1,0,0,0,5.2,anon3719516189,anon3719516189
7172,0,35,69.0,0,1,0,0,0,0.2,anon567906217,anon567906217
7173,0,35,107.0,1,1,0,0,0,5.2,anon3719516189,anon3719516189
7174,0,35,70.0,1,1,0,0,0,5.2,anon567906217,anon567906217
7175,0,35,90.0,0,1,0,0,0,0.2,anon567906217,anon567906217
7176,0,35,299.0,1,1,0,0,0,5.2,anon241219415,anon241219415
7177,0,35,822.0,0,1,0,0,0,0.2,anon567906217,anon567906217
7178,0,35,1519.0,0,1,0,0,0,0.2,anon797389185,anon797389185
7179,0,35,1730.0,1,1,0,0,0,5.2,anon4040640257,anon4040640257
7180,0,35,383.0,0,1,0,0,0,0.2,anon567906217,anon567906217
7181,0,35,802.0,0,1,0,0,0,0.2,anon4040640257,anon4040640257
7182,4,17,3840.0,0,4,3,2,0,10.8,anon241219415,anon241219415
7183,3,17,1370.0,1,3,2,0,0,5.6,anon567906217,anon567906217
7184,3,17,1894.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7185,3,17,806.0,1,3,2,0,0,5.6,anon3902277354,anon3902277354
7186,3,17,1167.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7187,2,17,3520.0,1,3,2,0,0,5.6,anon2605098020,anon2605098020
7188,0,17,4063.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7189,0,17,1090.0,0,3,2,0,0,0.6,anon2038012465,anon2038012465
7190,0,17,3470.0,1,3,2,0,0,5.6,anon3456500391,anon3456500391
7191,0,17,1474.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7192,0,17,215.0,1,3,2,0,0,5.6,anon241219415,anon241219415
7193,0,17,357.0,1,3,2,0,0,5.6,anon183123413,anon183123413
7194,0,17,48.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7195,0,17,3031.0,2,3,2,0,0,10.6,anon4040640257,anon4040640257
7196,0,17,672.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7197,0,17,1590.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7198,0,17,1613.0,0,3,2,0,0,0.6,anon4040640257,anon4040640257
7199,1,4,374.0,1,2,1,0,0,5.4,anon360117346,anon360117346
7200,3,4,1621.0,1,2,1,0,0,5.4,anon241219415,anon241219415
7201,1,4,1065.0,1,1,0,0,0,5.2,anon241219415,anon241219415
7202,1,4,224.0,1,1,0,0,0,5.2,anon241219415,anon241219415
7203,0,10,4392.0,0,3,2,1,0,5.6,anon241219415,anon241219415
7204,0,10,33.0,0,2,1,0,0,0.4,anon241219415,anon241219415
7205,0,10,26.0,0,2,1,0,0,0.4,anon183123413,anon183123413
7206,0,10,58.0,0,2,1,0,0,0.4,anon3456500391,anon3456500391
7207,0,10,62.0,1,1,0,0,0,5.2,anon784260977,anon784260977
7208,0,10,28.0,0,1,0,0,0,0.2,anon241219415,anon241219415
7209,0,10,359.0,0,1,0,0,0,0.2,anon3579443982,anon3579443982
7210,0,10,575.0,0,1,0,0,0,0.2,anon241219415,anon241219415
7211,0,10,288.0,1,1,0,0,0,5.2,anon3606970683,anon3606970683
7212,0,10,89.0,0,1,0,0,0,0.2,anon241219415,anon241219415
7213,0,1,1503.0,0,2,1,2,0,10.4,anon797389185,anon797389185
7214,0,1,97.0,0,4,3,1,0,5.8,anon797389185,anon797389185
7215,0,1,248.0,0,2,1,1,0,5.4,anon797389185,anon797389185
7216,0,1,3649.0,0,3,2,7,0,35.6,anon360117346,anon360117346
7217,14,18,10645.0,0,18,17,11,0,58.6,anon2893946740,anon2893946740
7218,5,18,932.0,1,9,8,0,0,6.8,anon360117346,anon360117346
7219,3,18,1110.0,1,8,7,0,0,6.6,anon2893946740,anon2893946740
7220,0,18,735.0,0,7,6,0,0,1.4,anon360117346,anon360117346
7221,4,18,439.0,2,5,4,0,0,11.0,anon2302785458,anon2302785458
7222,1,18,435.0,1,7,6,0,0,6.4,anon2893946740,anon2893946740
7223,1,18,253.0,1,5,4,0,0,6.0,anon2302785458,anon2302785458
7224,0,18,72.0,0,6,5,0,0,1.2,anon590875709,anon590875709
7225,4,18,647.0,0,6,5,0,0,1.2,anon241219415,anon241219415
7226,5,18,573.0,1,6,5,1,0,11.2,anon241219415,anon241219415
7227,1,18,320.0,0,6,5,0,0,1.2,anon2893946740,anon2893946740
7228,6,18,597.0,1,5,4,0,0,6.0,anon1615768681,anon1615768681
7229,3,18,390.0,0,5,4,0,0,1.0,anon241219415,anon241219415
7230,8,18,1416.0,0,6,5,0,0,1.2,anon2893946740,anon2893946740
7231,4,18,1771.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
7232,0,18,46.0,1,5,4,0,0,6.0,anon241219415,anon241219415
7233,0,18,105.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
7234,0,18,45.0,0,5,4,0,0,1.0,anon590875709,anon590875709
7235,0,15,7619.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7236,0,15,544.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7237,0,15,1782.0,1,3,2,0,0,5.6,anon3719516189,anon3719516189
7238,0,15,276.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7239,0,15,516.0,1,2,1,0,0,5.4,anon3719516189,anon3719516189
7240,0,15,163.0,0,1,0,0,0,0.2,anon797389185,anon797389185
7241,0,15,599.0,0,3,2,0,0,0.6,anon125867087,anon125867087
7242,0,15,257.0,1,3,2,0,0,5.6,anon3719516189,anon3719516189
7243,0,15,713.0,0,3,2,0,0,0.6,anon567906217,anon567906217
7244,0,15,598.0,1,2,1,0,0,5.4,anon360117346,anon360117346
7245,0,15,2970.0,0,3,2,0,0,0.6,anon567906217,anon567906217
7246,0,15,300.0,1,3,2,0,0,5.6,anon3719516189,anon3719516189
7247,0,15,17.0,0,3,2,0,0,0.6,anon567906217,anon567906217
7248,0,15,142.0,1,3,2,0,0,5.6,anon3719516189,anon3719516189
7249,0,15,111.0,0,3,2,0,0,0.6,anon567906217,anon567906217
7250,0,4,523.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7251,0,4,396.0,0,5,4,0,0,1.0,anon3902277354,anon3902277354
7252,1,4,669.0,1,5,4,3,0,21.0,anon3461826965,anon3461826965
7253,2,4,188.0,0,5,4,0,0,1.0,anon241219415,anon241219415
7254,3,8,4219.0,0,4,3,46,0,230.8,anon2857247321,anon2857247321
7255,0,8,192.0,0,4,3,0,0,0.8,anon241219415,anon241219415
7256,0,8,353.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7257,0,8,582.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7258,0,8,206.0,1,4,3,0,0,5.8,anon2857247321,anon2857247321
7259,0,8,48.0,0,4,3,0,0,0.8,anon241219415,anon241219415
7260,0,8,689.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
7261,0,8,96.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7262,6,1,9199.0,0,4,3,1,0,5.6,anon1710601338,anon1710601338
7263,0,1,2508.0,0,5,4,1,0,6.0,anon3640972711,anon3640972711
7264,22,17,14836.0,0,6,5,53,0,281.2,anon2934329006,anon2934329006
7265,1,17,630.0,1,4,3,0,0,5.8,anon567906217,anon567906217
7266,0,17,621.0,1,4,3,0,0,5.8,anon360117346,anon360117346
7267,0,17,536.0,0,4,3,0,0,0.8,anon567906217,anon567906217
7268,2,17,618.0,0,5,4,0,0,1.0,anon2302785458,anon2302785458
7269,1,17,1360.0,0,4,3,0,0,0.8,anon2934329006,anon2934329006
7270,0,17,98.0,0,2,1,0,0,0.4,anon2934329006,anon2934329006
7271,5,17,3306.0,1,2,1,0,0,5.4,anon590875709,anon590875709
7272,1,17,135.0,2,3,2,0,0,10.6,anon241219415,anon241219415
7273,2,17,2368.0,0,2,1,0,0,0.4,anon590875709,anon590875709
7274,1,17,1476.0,1,4,3,0,0,5.8,anon3103495327,anon3103495327
7275,1,17,2347.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7276,0,17,130.0,2,4,3,0,0,10.8,anon241219415,anon241219415
7277,2,17,797.0,0,3,2,0,0,0.6,anon567906217,anon567906217
7278,0,17,292.0,0,2,1,0,0,0.4,anon590875709,anon590875709
7279,0,17,362.0,0,2,1,0,0,0.4,anon2934329006,anon2934329006
7280,0,17,4196.0,0,2,1,0,0,0.4,anon2934329006,anon2934329006
7281,9,19,4417.0,0,3,2,17,0,85.6,anon1615768681,anon1615768681
7282,0,19,620.0,0,2,1,0,0,0.4,anon1615768681,anon1615768681
7283,2,19,609.0,0,3,2,1,0,5.6,anon360117346,anon360117346
7284,0,19,293.0,0,2,1,0,0,0.4,anon1615768681,anon1615768681
7285,0,19,170.0,1,3,2,0,0,5.6,anon241219415,anon241219415
7286,0,19,788.0,2,2,1,0,0,10.4,anon1615768681,anon1615768681
7287,1,19,2375.0,1,3,2,0,0,5.6,anon567906217,anon567906217
7288,0,19,174.0,1,2,1,0,0,5.4,anon1615768681,anon1615768681
7289,0,19,130.0,3,3,2,0,0,15.6,anon360117346,anon360117346
7290,0,19,929.0,2,3,2,0,0,10.6,anon125867087,anon125867087
7291,0,19,316.0,1,3,2,0,0,5.6,anon567906217,anon567906217
7292,0,19,148.0,1,2,1,0,0,5.4,anon1615768681,anon1615768681
7293,0,19,162.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7294,1,19,932.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7295,0,19,215.0,0,2,1,0,0,0.4,anon567906217,anon567906217
7296,0,19,395.0,0,2,1,0,0,0.4,anon183123413,anon183123413
7297,0,19,370.0,1,3,2,0,0,5.6,anon567906217,anon567906217
7298,0,19,64.0,0,2,1,0,0,0.4,anon1615768681,anon1615768681
7299,1,19,223.0,0,2,1,0,0,0.4,anon1615768681,anon1615768681
7300,9,23,1572.0,2,5,4,0,0,11.0,anon797389185,anon797389185
7301,2,23,27.0,1,5,4,0,0,6.0,anon1615768681,anon1615768681
7302,0,23,50.0,0,5,4,0,0,1.0,anon797389185,anon797389185
7303,2,23,473.0,1,5,4,0,0,6.0,anon241219415,anon241219415
7304,2,23,843.0,0,3,2,0,0,0.6,anon360117346,anon360117346
7305,3,23,675.0,1,4,3,0,0,5.8,anon241219415,anon241219415
7306,0,23,244.0,0,4,3,0,0,0.8,anon241219415,anon241219415
7307,0,23,275.0,2,4,3,0,0,10.8,anon797389185,anon797389185
7308,0,23,126.0,0,4,3,0,0,0.8,anon797389185,anon797389185
7309,0,23,75.0,0,4,3,0,0,0.8,anon241219415,anon241219415
7310,7,23,2485.0,2,4,3,0,0,10.8,anon797389185,anon797389185
7311,0,23,202.0,1,4,3,0,0,5.8,anon797389185,anon797389185
7312,0,23,11.0,0,3,2,0,0,0.6,,
7313,1,23,198.0,2,2,1,0,0,10.4,anon3719516189,anon3719516189
7314,9,23,2594.0,1,2,1,0,0,5.4,,
7315,0,23,78.0,0,2,1,0,0,0.4,anon241219415,anon241219415
7316,2,23,748.0,2,1,0,0,0,10.2,anon1615768681,anon1615768681
7317,0,23,13.0,0,2,1,0,0,0.4,,
7318,0,23,64.0,0,2,1,0,0,0.4,anon1615768681,anon1615768681
7319,0,23,30.0,0,2,1,0,0,0.4,anon147599227,anon147599227
7320,0,23,343.0,1,2,1,0,0,5.4,anon2809816270,anon2809816270
7321,1,23,1305.0,0,3,2,0,0,0.6,anon797389185,anon797389185
7322,1,23,1622.0,0,3,2,0,0,0.6,anon590875709,anon590875709
7323,2,1,2037.0,0,3,2,1,0,5.6,anon2038012465,anon2038012465
7324,4,10,5512.0,0,4,3,5,0,25.8,anon360117346,anon360117346
7325,0,10,739.0,1,4,3,0,0,5.8,anon241219415,anon241219415
7326,2,10,1546.0,0,4,3,0,0,0.8,anon360117346,anon360117346
7327,2,10,1099.0,0,4,3,0,0,0.8,anon2679148844,anon2679148844
7328,1,10,978.0,1,4,3,0,0,5.8,anon2302785458,anon2302785458
7329,0,10,621.0,1,3,2,0,0,5.6,anon360117346,anon360117346
7330,0,10,123.0,0,4,3,0,0,0.8,anon2679148844,anon2679148844
7331,3,10,34.0,1,3,2,0,0,5.6,anon3719516189,anon3719516189
7332,0,10,252.0,1,3,2,0,0,5.6,anon567906217,anon567906217
7333,0,10,210.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7334,5,3,1187.0,0,3,2,2,0,10.6,anon1615768681,anon1615768681
7335,0,3,128.0,0,2,1,0,0,0.4,anon241219415,anon241219415
7336,0,3,208.0,0,2,1,0,0,0.4,anon1615768681,anon1615768681
7337,18,5,6206.0,0,2,1,2,0,10.4,anon3493363358,anon3493363358
7338,0,5,276.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7339,0,5,509.0,1,2,1,0,0,5.4,anon241219415,anon241219415
7340,0,5,81.0,0,2,1,0,0,0.4,anon2038012465,anon2038012465
7341,0,5,91.0,0,1,0,0,0,0.2,anon3860978068,anon3860978068
7342,0,2,491.0,0,3,2,0,0,0.6,anon241219415,anon241219415
7343,0,2,257.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7344,11,10,4624.0,0,2,1,13,0,65.4,anon4293563082,anon4293563082
7345,2,10,644.0,0,2,1,0,0,0.4,anon360117346,anon360117346
7346,3,10,51.0,1,2,1,0,0,5.4,anon241219415,anon241219415
7347,2,10,910.0,0,2,1,0,0,0.4,anon4293563082,anon4293563082
7348,0,10,27.0,0,1,0,0,0,0.2,anon4293563082,anon4293563082
7349,2,10,1897.0,1,2,1,0,0,5.4,anon797389185,anon797389185
7350,0,10,166.0,1,1,0,0,0,5.2,anon4293563082,anon4293563082
7351,0,10,58.0,1,2,1,0,0,5.4,anon360117346,anon360117346
7352,0,10,26.0,0,1,0,0,0,0.2,anon4293563082,anon4293563082
